Slope,ndistance
40.5460802214287,1.31671358581674
40.5460802214287,1.32457750679953
40.5460802214287,1.33603975195319
40.5460802214287,1.35430274128925
40.5460802214287,1.38797181771174
40.5460802214287,1.47076129055117
