"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1600874403","100","GET","foodservice",5.00,0.00,210,230,260,260,320,350,380,380,380,380,380,380,50,0,240,1189,87,6502,1090
"1600874403","100","GET","home",5.40,0.00,11,14,16,17,21,25,27,32,32,32,32,32,192,0,15,16,6,46,17368
"1600874403","100","POST","reserve",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,48,17,5900,4559,46,6683,106
"1600874403","100","POST","search_ticket",18.00,0.00,2800,4200,5400,6000,7600,8800,11000,12000,12000,12000,12000,12000,335,0,1400,2438,28,12398,441
"1600874403","100","POST","set_new_contact",5.00,0.00,43,58,84,86,110,130,190,190,190,190,190,190,50,0,130,461,18,1211,290
"1600874403","100","","Aggregated",53.10,0.00,520,1600,3200,4100,6300,6600,8600,11000,12000,12000,12000,12000,987,17,400,1483,6,12398,5429
"1600874405","100","POST","admin_login",0.20,0.00,700,700,700,700,700,700,700,700,700,700,700,700,54,0,1300,1502,124,3169,341
"1600874405","100","GET","assurances",3.50,0.00,26,26,42,50,56,61,120,120,120,120,120,120,50,0,26,183,12,1916,108
"1600874405","100","GET","booking_page",3.40,0.00,12,12,13,14,21,23,27,27,27,27,27,27,50,0,12,15,8,47,34789
"1600874405","100","POST","client_login",2.50,0.00,690,850,890,890,1300,1300,1300,1300,1300,1300,1300,1300,54,0,780,979,178,2938,386
"1600874405","100","GET","contacts",5.00,0.00,43,52,62,62,87,96,98,98,98,98,98,98,50,0,96,799,14,2702,38
"1600874405","100","POST","create_new_user",1.90,0.00,5200,5200,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,54,0,2600,2947,209,6030,297
"1600874405","100","GET","foodservice",3.70,0.00,210,240,260,310,330,350,380,380,380,380,380,380,50,0,240,1189,87,6502,1090
"1600874405","100","GET","home",5.80,0.00,16,24,32,34,43,47,48,49,49,49,49,49,243,0,16,19,6,48,17368
"1600874405","100","POST","order_page",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2000,2032,1892,2248,63
"1600874405","100","POST","reserve",4.80,1.70,5900,6500,6500,6500,6600,6600,6700,6700,6700,6700,6700,6700,48,17,5900,4559,46,6683,106
"1600874405","100","POST","search_ticket",18.50,0.00,2700,3800,5200,5600,6900,8800,11000,12000,12000,12000,12000,12000,365,0,1400,2420,28,12398,449
"1600874405","100","POST","set_new_contact",5.00,0.00,43,58,84,86,110,130,190,190,190,190,190,190,50,0,130,461,18,1211,290
"1600874405","100","","Aggregated",54.30,1.70,350,2000,2800,3600,6200,6600,8600,11000,12000,12000,12000,12000,1108,17,410,1456,6,12398,5652
"1600874407","100","POST","admin_login",0.20,0.00,1500,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,62,0,1500,1534,124,3169,341
"1600874407","100","GET","assurances",2.70,0.00,23,26,37,37,42,55,55,55,55,55,55,55,50,0,26,183,12,1916,108
