instance,counter_name,timestamp,response_time,response_time_max,response_time_min,requests,cpu_utilization_latest,cpu_utilization_max,cpu_utilization_min,ram_utilization_latest,ram_utilization_max,ram_utilization_min,load,provider
network interface,NIS.networkControl.PROC.control,1970-01-01 00:15:00,0.10271309677944378,0.2626712639998914,0.05062083500001791,10342,,,,,,,40,network interface
network interface,NIS.networkControl.PROC.control,1970-01-01 00:20:00,0.10300805311518069,0.29809946299997137,0.05069838500003243,10210,,,,,,,40,network interface
network interface,NIS.networkControl.PROC.control,1970-01-01 00:25:00,0.10260934346885325,0.2500312470001518,0.0506303059999027,10338,,,,,,,40,network interface
network interface,NIS.networkControl.PROC.control,1970-01-01 00:30:00,0.10266438450181281,0.2771574959999725,0.051096001999894725,10209,,,,,,,40,network interface
network interface,NIS.networkControl.PROC.control,1970-01-01 00:35:00,0.10261025239241796,0.2848502159999953,0.0512819750001654,10336,,,,,,,40,network interface
processor,PROC.adjustment.Db.write,1970-01-01 00:00:00,0.6535128201657101,2.102637023,0.010248950999999451,2082,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:05:00,0.626816162930906,2.1151459090000344,0.010249108000039088,2026,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:10:00,0.6136993165688557,2.1361909060000244,0.01024839800004429,2106,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:15:00,0.6058695961121943,2.1405424990000483,0.0102486719999888,2157,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:20:00,0.642663807289815,2.1641090340001483,0.010248531999877741,2091,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:25:00,0.5598164717499994,2.149131978000014,0.010248420000152692,2136,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:30:00,0.6145641507884441,2.1533341060001017,0.010248518000025795,2146,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:35:00,0.6240232513712829,2.132420022999668,0.010248500999750831,2117,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:00:00,0.014679032481285496,0.11544687700001074,2.7044000006526403e-05,10206,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:05:00,0.014489867608567603,0.1461267309999812,2.598000003217749e-05,10224,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:10:00,0.01445372116253079,0.14095803400005025,2.5998000069193953e-05,10275,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:15:00,0.014611488346645395,0.1361566609999727,3.0315999993035803e-05,10342,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:20:00,0.01493466281322118,0.15488665800012313,2.7535000072020924e-05,10210,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:25:00,0.014363136637938367,0.16516529899990928,2.6662999971449608e-05,10338,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:30:00,0.014809460594277832,0.16105179999999564,2.633500002957589e-05,10209,,,,,,,40,processor
processor,PROC.control.DB.read,1970-01-01 00:35:00,0.01481632085594141,0.13541459599991867,2.672700020411867e-05,10336,,,,,,,40,processor
processor,PROC.enquiry.Db.read,1970-01-01 00:00:00,0.014313690131001058,0.12300574900000072,1.8579999988332933e-05,10061,,,,,,,40,processor
