instance,counter_name,timestamp,response_time,response_time_max,response_time_min,requests,cpu_utilization_latest,cpu_utilization_max,cpu_utilization_min,ram_utilization_latest,ram_utilization_max,ram_utilization_min,load,provider
network interface,NIS.enquiry.DB.read,1970-01-01 00:05:30,0.01139525076436258,0.0789714229999845,3.333099999736078e-05,1027,,,,,,,40,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:00:00,0.06276599541511288,0.3445339979999993,0.004363125999999885,1019,,,,,,,40,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:00:30,0.06655076343909948,0.3110820010000026,0.0030453260000058435,977,,,,,,,40,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:01:00,0.06488288719698404,0.31431651100000124,0.0017161349999952336,1061,,,,,,,40,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:01:30,0.06519228423540838,0.33359566100000393,0.00402997700000185,1028,,,,,,,40,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:02:00,0.06760672988923079,0.3111629649999941,0.0031733440000039077,975,,,,,,,40,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:02:30,0.06557915977373063,0.25067485200000306,0.004355700000019168,1043,,,,,,,40,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:03:00,0.06536624412091185,0.3061270229999877,0.002991161000011289,1009,,,,,,,40,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:03:30,0.06694914606882993,0.4567353330000117,0.002658689000014647,1017,,,,,,,40,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:04:00,0.06603798767708306,0.3578879920000304,0.0038215910000189974,960,,,,,,,40,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:04:30,0.0657347004125662,0.31333155499999066,0.004182861000003868,955,,,,,,,40,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:05:00,0.06533835758172594,0.2687588430000005,0.0035286529999893896,985,,,,,,,40,network interface
network interface,NIS.enquiry.PROC.enquiry,1970-01-01 00:05:30,0.06769356011456376,0.32318615299999465,0.0034645459999751442,1030,,,,,,,40,network interface
network interface,NIS.networkControl.PROC.control,1970-01-01 00:00:00,0.10588600632153104,0.22247570100000047,0.057389237999999836,1045,,,,,,,40,network interface
network interface,NIS.networkControl.PROC.control,1970-01-01 00:00:30,0.10560695443482397,0.21757050599999414,0.056618942999996584,1051,,,,,,,40,network interface
network interface,NIS.networkControl.PROC.control,1970-01-01 00:01:00,0.10677047295066813,0.22648216099999985,0.05750777899999804,973,,,,,,,40,network interface
network interface,NIS.networkControl.PROC.control,1970-01-01 00:01:30,0.10845345566172138,0.2522991560000065,0.057083723999994625,1011,,,,,,,40,network interface
network interface,NIS.networkControl.PROC.control,1970-01-01 00:02:00,0.10538494320211766,0.203835018999996,0.0567864850000035,1039,,,,,,,40,network interface
network interface,NIS.networkControl.PROC.control,1970-01-01 00:02:30,0.10861743233716463,0.2366008909999948,0.0568865249999817,1044,,,,,,,40,network interface
network interface,NIS.networkControl.PROC.control,1970-01-01 00:03:00,0.10892401670560307,0.2625734550000232,0.05723760000000766,1053,,,,,,,40,network interface
network interface,NIS.networkControl.PROC.control,1970-01-01 00:03:30,0.10707392090954283,0.2163031940000053,0.05725007600000254,1006,,,,,,,40,network interface
network interface,NIS.networkControl.PROC.control,1970-01-01 00:04:00,0.106548874122202,0.2106633610000017,0.05722607100000233,1072,,,,,,,40,network interface
network interface,NIS.networkControl.PROC.control,1970-01-01 00:04:30,0.10478960204133127,0.2283110029999875,0.0572722989999761,992,,,,,,,40,network interface
network interface,NIS.networkControl.PROC.control,1970-01-01 00:05:00,0.10566221914285646,0.2605907110000203,0.057070618000011564,973,,,,,,,40,network interface
network interface,NIS.networkControl.PROC.control,1970-01-01 00:05:30,0.10678901018456965,0.21912030599997934,0.05691000000001624,1024,,,,,,,40,network interface
processor,PROC.adjustment.Db.write,1970-01-01 00:00:00,0.010299062135964864,0.011037740999999102,0.010248855000000391,228,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:00:30,0.01029990295384633,0.010722942000001012,0.010250159999998232,195,,,,,,,40,processor
processor,PROC.adjustment.Db.write,1970-01-01 00:01:00,0.010299454186956356,0.010828424000003169,0.010250306999999736,230,,,,,,,40,processor
